participant,group-id,n-comments,n-votes,n-agree,n-disagree,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
96,0,1,22,14,6,-1,,,0,-1,1,1,0,1,1,-1,,-1,1,1,1,1,-1,1,1,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,0,20,12,3,-1,,,-1,-1,1,1,0,1,1,0,,0,1,1,0,1,0,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0,0,20,14,4,0,,,-1,-1,1,1,1,1,1,0,,-1,1,1,-1,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,1,21,2,19,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,,,-1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,1,10,2,6,-1,,,,,,,,-1,-1,,,,,,-1,-1,-1,0,,,,,,0,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0,0,20,17,3,-1,,,1,1,1,1,1,1,1,-1,,-1,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0,0,25,23,2,-1,,,1,1,1,1,,1,1,-1,,1,1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0,0,26,20,6,-1,,,1,-1,1,1,1,1,1,-1,,-1,-1,1,1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0,0,26,23,3,-1,,,1,-1,1,1,1,1,1,-1,,1,1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,0,26,22,4,-1,,,-1,1,1,1,1,1,1,-1,,-1,1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0,0,26,18,4,0,,,0,0,1,1,1,1,1,-1,,-1,1,1,-1,1,-1,1,1,1,0,,,1,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,0,22,15,6,-1,,,1,-1,1,1,1,1,1,-1,,-1,,1,-1,,-1,1,1,,1,,,1,,,,,0,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,0,26,21,5,-1,,,1,-1,1,1,1,1,1,-1,,1,1,-1,-1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,0,62,36,26,-1,,,-1,-1,1,1,1,1,1,-1,,-1,1,1,-1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,-1,1,1,,-1,1,,1,,1,,1,1,,-1,,1,,,,1,,-1,-1,1,1,1,-1,-1,-1,-1,,-1,-1,,,,,1,1,,1,,,,-1,,,-1,,,-1,,-1,,1,,-1,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,0,26,21,4,-1,,,1,1,1,1,1,1,1,-1,,-1,1,1,-1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0,0,26,20,0,0,,,0,0,1,1,1,1,1,0,,0,1,1,1,1,0,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,0,13,7,4,-1,,,1,,1,,1,,,,,0,1,1,,,0,,1,,,,,-1,,,,,-1,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,0,34,24,10,-1,,,-1,-1,1,1,1,1,1,-1,,-1,1,1,1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,-1,1,1,,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,1,27,23,4,-1,,,1,-1,1,1,1,1,1,-1,,-1,1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1,0,27,12,12,1,,,-1,1,-1,1,1,1,1,-1,,-1,-1,1,-1,1,1,1,-1,-1,1,,,0,,,,,-1,-1,0,1,,0,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,0,80,40,32,1,,,1,1,-1,1,1,1,1,1,,-1,-1,1,-1,1,1,1,1,-1,1,,,1,,,,,-1,-1,0,1,,0,1,,0,-1,-1,1,1,,-1,-1,,-1,,-1,,1,-1,,0,,1,,,,-1,,1,-1,-1,1,1,-1,1,1,-1,,-1,-1,,,,,1,0,,0,,,,-1,,,0,,,-1,,-1,,1,,1,,,,1,,,,1,,-1,,,-1,,1,,,,,,,,-1,1,-1,0,-1,,,1,,-1,,,,,1,,1,,1,,1,-1,1,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,0,27,9,18,1,,,-1,-1,-1,-1,1,-1,1,1,,1,-1,-1,-1,1,1,-1,-1,-1,-1,,,1,,,,,-1,-1,-1,-1,,-1,-1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,0,27,13,13,-1,,,1,1,1,-1,1,1,1,-1,,1,-1,1,-1,1,-1,-1,-1,1,1,,,1,,,,,-1,-1,0,-1,,-1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,0,30,9,18,1,,,1,1,-1,-1,-1,1,1,-1,,-1,-1,-1,-1,1,-1,-1,-1,-1,0,,,-1,,,,,0,-1,-1,-1,,-1,0,,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,0,27,20,5,-1,,,-1,1,1,1,1,1,1,-1,,1,0,1,1,1,1,1,1,1,1,,,1,,,,,1,-1,-1,1,,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0,0,78,39,39,-1,,,-1,-1,1,1,1,1,1,-1,,-1,1,1,1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,-1,1,1,,-1,1,,-1,,1,,1,1,,-1,,1,,,,-1,,-1,-1,1,1,1,-1,-1,-1,-1,,-1,-1,,,,,1,1,,1,,,,-1,,,-1,,,-1,,-1,,1,,-1,,,,1,,,,-1,,-1,,,-1,,1,,,,,,,,-1,-1,-1,-1,-1,,,-1,,-1,,,,,-1,,-1,,-1,,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,0,33,8,25,1,,,-1,-1,-1,-1,1,1,-1,1,,-1,-1,1,-1,1,-1,-1,-1,-1,-1,,,-1,,,,,-1,-1,1,-1,,-1,-1,,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,0,38,26,12,-1,,,-1,-1,1,1,1,1,1,-1,,-1,1,1,-1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,-1,-1,1,1,,-1,1,,-1,,1,,1,1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,0,27,21,6,1,,,-1,-1,1,1,1,1,1,-1,,-1,1,1,-1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,0,27,18,9,1,,,1,1,-1,1,1,1,1,1,,-1,-1,1,-1,1,1,-1,1,-1,1,,,1,,,,,-1,-1,-1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,0,27,2,25,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,,1,-1,1,-1,-1,-1,-1,-1,-1,-1,,,-1,,,,,-1,-1,-1,-1,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1,0,27,10,14,1,,,1,1,-1,-1,1,1,1,-1,,0,-1,1,-1,1,0,-1,-1,-1,1,,,1,,,,,-1,-1,-1,-1,,0,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0,0,27,20,7,-1,,,-1,-1,-1,1,1,1,1,-1,,-1,1,1,-1,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,0,27,11,14,1,,,1,1,-1,-1,1,-1,-1,1,,1,-1,1,1,1,1,-1,-1,-1,-1,,,-1,,,,,0,-1,-1,-1,,1,-1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,1,99,56,31,1,,,1,1,-1,-1,1,1,1,1,,-1,-1,1,-1,1,0,-1,-1,-1,1,,,1,,,,,-1,-1,-1,1,,1,0,,-1,1,-1,1,-1,,1,-1,,1,,-1,,-1,-1,,1,,-1,,,,1,,1,1,1,1,1,1,1,1,1,,0,1,,,,,1,-1,,-1,,,,1,,,1,,,1,,0,,1,,1,,,,-1,,,,1,,1,,,1,,1,,,,,,,,1,0,0,1,0,,,1,,-1,,,,,1,,1,,-1,,1,1,1,,1,0,1,,,,,1,1,,1,-1,,-1,1,,-1,0,0,-1,,-1,1,,,,0,-1,-1,1,1,0,,,,,,,,,,,,,,,,,,,,,,
211,1,0,17,5,12,1,,,,,-1,-1,1,1,,1,,,-1,,-1,,1,,-1,-1,,,,,,,,,-1,-1,,-1,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0,0,27,23,4,1,,,-1,1,1,1,1,1,1,1,,1,-1,1,1,1,1,-1,1,-1,1,,,1,,,,,1,1,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0,0,17,15,2,-1,,,,,,1,1,1,,,,1,,,,,1,,1,1,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,-1,,1,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,0,7,6,1,1,,,,,1,,,,,,,,,1,,,-1,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0,0,12,7,3,-1,,,1,,1,1,,1,,-1,,1,,,,,,,1,-1,,,,,,,,,,0,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1,0,14,5,6,-1,,,1,1,,,1,1,,,,0,-1,,,,,-1,-1,-1,,,,-1,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0,0,27,23,4,1,,,1,-1,1,1,1,1,1,1,,-1,-1,1,1,1,-1,1,1,1,1,,,1,,,,,1,1,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,0,21,11,4,1,,,1,1,0,1,1,1,,-1,,,-1,1,-1,,,,0,0,1,,,1,,,,,0,,-1,1,,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1,0,34,17,8,1,,,1,1,-1,1,1,1,0,-1,,1,-1,1,-1,1,1,1,0,-1,1,,,0,,,,,-1,-1,-1,1,,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1,0,29,12,9,-1,,,1,0,-1,-1,1,1,1,-1,,-1,1,1,-1,1,1,-1,1,1,1,,,0,,,,,0,-1,0,0,,0,0,,-1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1,0,29,16,10,1,,,-1,1,1,1,1,1,1,-1,,-1,1,1,-1,1,1,0,0,-1,1,,,1,,,,,-1,-1,0,-1,,-1,-1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1,0,21,15,6,1,,,1,1,1,-1,1,1,1,,,-1,-1,1,-1,1,1,1,,,,,,,,,,,,-1,,1,,1,1,,,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,0,25,10,9,1,,,1,1,,-1,1,,,1,,,-1,0,0,1,1,-1,-1,-1,1,,,-1,,,,,-1,-1,0,-1,,0,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1,0,19,8,6,-1,,,1,1,-1,1,,0,,-1,,,-1,,1,1,,1,,,1,,,0,,,,,-1,,0,1,,,0,,-1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0,1,78,36,27,1,,,0,1,1,1,1,1,1,0,,-1,-1,1,-1,1,-1,0,1,1,1,,,0,,,,,1,1,-1,1,,1,1,,0,-1,0,0,1,,0,1,,1,,-1,,1,1,,-1,,1,,,,-1,,1,1,-1,1,1,-1,0,-1,-1,,-1,0,,,,,1,-1,,1,,,,-1,,,-1,,,0,,-1,,1,,-1,,,,0,,,,1,,1,,,-1,,0,,,,,,,,-1,1,-1,1,-1,,,-1,,-1,,,,,0,,0,,-1,,-1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1,0,29,10,16,-1,,,1,1,-1,-1,1,1,-1,1,,1,-1,1,-1,1,1,-1,-1,-1,0,,,-1,,,,,-1,-1,-1,1,,-1,0,,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0,0,15,6,4,-1,,,1,1,1,,1,,1,,,0,-1,0,-1,,,0,0,,,,,,,,,,,,,1,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1,0,29,13,10,1,,,-1,1,-1,1,1,0,0,1,,1,1,1,-1,0,1,-1,-1,-1,1,,,1,,,,,-1,-1,-1,0,,-1,0,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1,0,25,12,13,1,,,1,1,-1,-1,1,1,-1,1,,1,-1,1,,1,1,-1,,-1,-1,,,-1,,,,,-1,-1,-1,-1,,-1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
